lib_id	taxid	taxon_name	rank	read_count	read_count_sum	mean_length	genus_name	family_name	order_name	phylum_name
cap01_Lib006_002	9717	Phoca	genus	3	10	61	Phoca	Phocidae	Carnivora	Chordata
cap01_Lib006_002	185735	Arctogadus glacialis	species	1	1	70	Arctogadus	Gadidae	Gadiformes	Chordata
cap01_Lib006_002	185733	Arctogadus	genus	0	1	70	Arctogadus	Gadidae	Gadiformes	Chordata
cap01_Lib006_002	8045	Gadidae	family	18	24	54		Gadidae	Gadiformes	Chordata
cap01_Lib006_002	693430	Pusa	genus	5	20	30	Pusa	Phocidae	Carnivora	Chordata
cap01_Lib006_002	279761	Ulota hutchinsiae	species	2	2	63	Ulota	Orthotrichaceae	Orthotrichales	Streptophyta
cap01_Lib006_002	61518	Ulota	genus	0	2	63	Ulota	Orthotrichaceae	Orthotrichales	Streptophyta
cap01_Lib006_002	52989	Orthotrichaceae	family	0	2	63		Orthotrichaceae	Orthotrichales	Streptophyta
cap01_Lib006_002	64937	Orthotrichales	order	0	2	63			Orthotrichales	Streptophyta
cap01_Lib006_002	404297	Bryanae	superorder	0	3	63				Streptophyta
cap01_Lib006_002	114658	Bryidae	subclass	0	3	63				Streptophyta
cap01_Lib006_002	3214	Bryopsida	class	0	3	63				Streptophyta
cap01_Lib006_002	404260	Bryophytina	clade	0	3	63				Streptophyta
cap01_Lib006_002	3208	Bryophyta	clade	0	3	63				Streptophyta
cap01_Lib006_002	3193	Embryophyta	clade	3	16	81				Streptophyta
cap01_Lib006_002	131221	Streptophytina	subphylum	0	16	81				Streptophyta
cap01_Lib006_002	35493	Streptophyta	phylum	0	16	81				Streptophyta
cap01_Lib006_002	33090	Viridiplantae	kingdom	1	17	81				
cap01_Lib006_002	117853	Amblyraja	genus	1	1	90	Amblyraja	Rajidae	Rajiformes	Chordata
cap01_Lib006_002	30475	Rajidae	family	1	2	85		Rajidae	Rajiformes	Chordata
cap01_Lib006_002	7858	Rajiformes	order	0	2	85			Rajiformes	Chordata
cap01_Lib006_002	117893	Batoidea	superorder	0	2	85				Chordata
cap01_Lib006_002	7778	Elasmobranchii	subclass	0	2	85				Chordata
cap01_Lib006_002	7777	Chondrichthyes	class	0	2	85				Chordata
cap01_Lib006_002	9718	Pusa hispida	species	15	15	30	Pusa	Phocidae	Carnivora	Chordata
cap01_Lib006_002	405751	Pleurostomum flabellatum	species	2	2	89	Pleurostomum	Tulamoebidae		Heterolobosea
cap01_Lib006_002	405750	Pleurostomum	genus	0	2	89	Pleurostomum	Tulamoebidae		Heterolobosea
cap01_Lib006_002	1559746	Tulamoebidae	family	0	2	89		Tulamoebidae		Heterolobosea
cap01_Lib006_002	5752	Heterolobosea	phylum	0	2	89				Heterolobosea
cap01_Lib006_002	2611352	Discoba	clade	0	5	33				
cap01_Lib006_002	39089	Phoca groenlandica	species	7	7	61	Phoca	Phocidae	Carnivora	Chordata
cap01_Lib006_002	2485825	Synarthrophyton chejuense	species	1	1	37	Synarthrophyton	Hapalidiaceae	Hapalidiales	Rhodophyta
cap01_Lib006_002	48971	Synarthrophyton	genus	0	1	37	Synarthrophyton	Hapalidiaceae	Hapalidiales	Rhodophyta
cap01_Lib006_002	48603	Melobesioideae	subfamily	0	1	37		Hapalidiaceae	Hapalidiales	Rhodophyta
cap01_Lib006_002	227970	Hapalidiaceae	family	0	1	37		Hapalidiaceae	Hapalidiales	Rhodophyta
cap01_Lib006_002	1705611	Hapalidiales	order	0	1	37			Hapalidiales	Rhodophyta
cap01_Lib006_002	1443949	Corallinophycidae	subclass	0	1	37				Rhodophyta
cap01_Lib006_002	2806	Florideophyceae	class	0	1	37				Rhodophyta
cap01_Lib006_002	2763	Rhodophyta	phylum	0	2	67				Rhodophyta
cap01_Lib006_002	44932	Boreogadus saida	species	5	5	70	Boreogadus	Gadidae	Gadiformes	Chordata
cap01_Lib006_002	44931	Boreogadus	genus	0	5	70	Boreogadus	Gadidae	Gadiformes	Chordata
cap01_Lib006_002	505711	Andalucia godoyi	species	2	2	33	Andalucia	Andaluciidae	Jakobida	
cap01_Lib006_002	444704	Andalucia	genus	0	2	33	Andalucia	Andaluciidae	Jakobida	
cap01_Lib006_002	2683624	Andaluciidae	family	0	2	33		Andaluciidae	Jakobida	
cap01_Lib006_002	2602916	Andalucina	suborder	0	2	33			Jakobida	
cap01_Lib006_002	556282	Jakobida	order	0	3	33			Jakobida	
cap01_Lib006_002	1437183	Mesangiospermae	clade	3	9	81				Streptophyta
cap01_Lib006_002	3398	Magnoliopsida	class	0	9	81				Streptophyta
cap01_Lib006_002	58024	Spermatophyta	clade	1	10	81				Streptophyta
cap01_Lib006_002	78536	Euphyllophyta	clade	0	10	81				Streptophyta
cap01_Lib006_002	58023	Tracheophyta	clade	0	10	81				Streptophyta
cap01_Lib006_002	48483	Reclinomonas americana	species	1	1	61	Reclinomonas	Histionidae	Jakobida	
cap01_Lib006_002	48482	Reclinomonas	genus	0	1	61	Reclinomonas	Histionidae	Jakobida	
cap01_Lib006_002	556285	Histionidae	family	0	1	61		Histionidae	Jakobida	
cap01_Lib006_002	2604207	Histionina	suborder	0	1	61			Jakobida	
cap01_Lib006_002	354501	Melicope pteleifolia	species	1	1	54	Melicope	Rutaceae	Sapindales	Streptophyta
cap01_Lib006_002	77014	Melicope	genus	0	1	54	Melicope	Rutaceae	Sapindales	Streptophyta
cap01_Lib006_002	2976026	Zanthoxyloideae	subfamily	0	1	54		Rutaceae	Sapindales	Streptophyta
cap01_Lib006_002	23513	Rutaceae	family	0	1	54		Rutaceae	Sapindales	Streptophyta
cap01_Lib006_002	41937	Sapindales	order	0	1	54			Sapindales	Streptophyta
cap01_Lib006_002	91836	malvids	clade	0	1	54				Streptophyta
cap01_Lib006_002	71275	rosids	clade	1	5	53				Streptophyta
cap01_Lib006_002	1437201	Pentapetalae	clade	1	6	53				Streptophyta
cap01_Lib006_002	91827	Gunneridae	clade	0	6	53				Streptophyta
cap01_Lib006_002	71240	eudicotyledons	clade	0	6	53				Streptophyta
cap01_Lib006_002	33653	Cafeteria roenbergensis	species	1	1	115	Cafeteria	Cafeteriaceae	Bicosoecida	
cap01_Lib006_002	33652	Cafeteria	genus	0	1	115	Cafeteria	Cafeteriaceae	Bicosoecida	
cap01_Lib006_002	238884	Cafeteriaceae	family	0	1	115		Cafeteriaceae	Bicosoecida	
cap01_Lib006_002	33651	Bicosoecida	order	0	1	115			Bicosoecida	
cap01_Lib006_002	2683629	Opalozoa	clade	0	1	115				
cap01_Lib006_002	2683628	Bigyra	class	0	1	115				
cap01_Lib006_002	33634	Stramenopiles	clade	0	2	94				
cap01_Lib006_002	2698737	Sar	clade	0	2	94				
cap01_Lib006_002	2836	Bacillariophyta	phylum	1	1	94				Bacillariophyta
cap01_Lib006_002	2696291	Ochrophyta	clade	0	1	94				
cap01_Lib006_002	58860	Tamarindus indica	species	2	2	53	Tamarindus	Fabaceae	Fabales	Streptophyta
cap01_Lib006_002	58859	Tamarindus	genus	0	2	53	Tamarindus	Fabaceae	Fabales	Streptophyta
cap01_Lib006_002	1963087	Amherstieae	tribe	0	2	53		Fabaceae	Fabales	Streptophyta
cap01_Lib006_002	1978182	Detarioideae	subfamily	0	2	53		Fabaceae	Fabales	Streptophyta
cap01_Lib006_002	3803	Fabaceae	family	0	2	53		Fabaceae	Fabales	Streptophyta
cap01_Lib006_002	72025	Fabales	order	0	2	53			Fabales	Streptophyta
cap01_Lib006_002	91835	fabids	clade	0	3	53				Streptophyta
cap01_Lib006_002	2786	Porphyra umbilicalis	species	1	1	67	Porphyra	Bangiaceae	Bangiales	Rhodophyta
cap01_Lib006_002	2784	Porphyra	genus	0	1	67	Porphyra	Bangiaceae	Bangiales	Rhodophyta
cap01_Lib006_002	31345	Bangiaceae	family	0	1	67		Bangiaceae	Bangiales	Rhodophyta
cap01_Lib006_002	29216	Bangiales	order	0	1	67			Bangiales	Rhodophyta
cap01_Lib006_002	2797	Bangiophyceae	class	0	1	67				Rhodophyta
cap01_Lib006_002	260168	Tetraplodon fuegianus	species	1	1	82	Tetraplodon	Splachnaceae	Splachnales	Streptophyta
cap01_Lib006_002	67440	Tetraplodon	genus	0	1	82	Tetraplodon	Splachnaceae	Splachnales	Streptophyta
cap01_Lib006_002	61531	Splachnaceae	family	0	1	82		Splachnaceae	Splachnales	Streptophyta
cap01_Lib006_002	64938	Splachnales	order	0	1	82			Splachnales	Streptophyta
cap01_Lib006_002	238069	Saliceae	tribe	1	1	44		Salicaceae	Malpighiales	Streptophyta
cap01_Lib006_002	3688	Salicaceae	family	0	1	44		Salicaceae	Malpighiales	Streptophyta
cap01_Lib006_002	3646	Malpighiales	order	0	1	44			Malpighiales	Streptophyta
cap02_Lib006_004	39304	Erignathus barbatus	species	30	30	33	Erignathus	Phocidae	Carnivora	Chordata
cap02_Lib006_004	39182	Erignathus	genus	0	30	33	Erignathus	Phocidae	Carnivora	Chordata
cap02_Lib006_004	9709	Phocidae	family	75	127	50		Phocidae	Carnivora	Chordata
cap02_Lib006_004	3072905	Pinnipedia	clade	5	132	50			Carnivora	Chordata
cap02_Lib006_004	379584	Caniformia	suborder	10	142	50			Carnivora	Chordata
cap02_Lib006_004	33554	Carnivora	order	2	144	50			Carnivora	Chordata
cap02_Lib006_004	314145	Laurasiatheria	superorder	7	183	50				Chordata
cap02_Lib006_004	1437010	Boreoeutheria	clade	8	193	50				Chordata
cap02_Lib006_004	9347	Eutheria	clade	7	200	50				Chordata
cap02_Lib006_004	32525	Theria	clade	3	203	50				Chordata
cap02_Lib006_004	40674	Mammalia	class	0	203	50				Chordata
cap02_Lib006_004	32524	Amniota	clade	3	206	50				Chordata
cap02_Lib006_004	32523	Tetrapoda	clade	0	206	50				Chordata
cap02_Lib006_004	1338369	Dipnotetrapodomorpha	clade	0	206	50				Chordata
cap02_Lib006_004	8287	Sarcopterygii	superclass	0	206	50				Chordata
cap02_Lib006_004	117571	Euteleostomi	clade	14	239	50				Chordata
cap02_Lib006_004	117570	Teleostomi	clade	0	239	50				Chordata
cap02_Lib006_004	7776	Gnathostomata	clade	2	241	50				Chordata
cap02_Lib006_004	7742	Vertebrata	clade	0	241	50				Chordata
cap02_Lib006_004	89593	Craniata	subphylum	0	241	50				Chordata
cap02_Lib006_004	7711	Chordata	phylum	0	241	50				Chordata
cap02_Lib006_004	33511	Deuterostomia	clade	1	242	50				
cap02_Lib006_004	33213	Bilateria	clade	1	250	50				
cap02_Lib006_004	6072	Eumetazoa	clade	0	253	50				
cap02_Lib006_004	33208	Metazoa	kingdom	0	253	50				
cap02_Lib006_004	33154	Opisthokonta	clade	0	258	50				
cap02_Lib006_004	2759	Eukaryota	superkingdom	11	300	50				
cap02_Lib006_004	131567	cellular organisms	no rank	0	300	50				
cap02_Lib006_004	1	root	no rank	0	300	50				
cap02_Lib006_004	9747	Monodontidae	family	6	18	41		Monodontidae	Artiodactyla	Chordata
cap02_Lib006_004	9722	Odontoceti	parvorder	3	21	31			Artiodactyla	Chordata
cap02_Lib006_004	9721	Cetacea	infraorder	2	31	31			Artiodactyla	Chordata
cap02_Lib006_004	2653789	Whippomorpha	suborder	0	31	31			Artiodactyla	Chordata
cap02_Lib006_004	91561	Artiodactyla	order	0	31	31			Artiodactyla	Chordata
cap02_Lib006_004	44932	Boreogadus saida	species	4	4	34	Boreogadus	Gadidae	Gadiformes	Chordata
cap02_Lib006_004	44931	Boreogadus	genus	0	4	34	Boreogadus	Gadidae	Gadiformes	Chordata
cap02_Lib006_004	8045	Gadidae	family	5	9	68		Gadidae	Gadiformes	Chordata
cap02_Lib006_004	1489845	Gadoidei	suborder	4	13	68			Gadiformes	Chordata
cap02_Lib006_004	8043	Gadiformes	order	0	13	68			Gadiformes	Chordata
cap02_Lib006_004	1489843	Gadariae	clade	0	13	68				Chordata
cap02_Lib006_004	1489841	Zeiogadaria	clade	0	13	68				Chordata
cap02_Lib006_004	1489838	Paracanthopterygii	clade	0	13	68				Chordata
cap02_Lib006_004	123368	Acanthomorphata	clade	0	14	68				Chordata
cap02_Lib006_004	123367	Ctenosquamata	clade	0	14	68				Chordata
cap02_Lib006_004	123366	Eurypterygia	clade	0	14	68				Chordata
cap02_Lib006_004	123365	Neoteleostei	clade	0	14	68				Chordata
cap02_Lib006_004	1489388	Euteleosteomorpha	cohort	0	14	68				Chordata
cap02_Lib006_004	186625	Clupeocephala	no rank	3	17	68				Chordata
cap02_Lib006_004	1489341	Osteoglossocephalai	clade	0	17	68				Chordata
cap02_Lib006_004	32443	Teleostei	infraclass	1	18	68				Chordata
cap02_Lib006_004	41665	Neopterygii	subclass	0	18	68				Chordata
cap02_Lib006_004	186623	Actinopteri	class	1	19	68				Chordata
cap02_Lib006_004	7898	Actinopterygii	superclass	0	19	68				Chordata
cap02_Lib006_004	30558	Balaenidae	family	3	6	99		Balaenidae	Artiodactyla	Chordata
cap02_Lib006_004	9761	Mysticeti	parvorder	1	8	38			Artiodactyla	Chordata
cap02_Lib006_004	27602	Balaena mysticetus	species	3	3	99	Balaena	Balaenidae	Artiodactyla	Chordata
cap02_Lib006_004	27601	Balaena	genus	0	3	99	Balaena	Balaenidae	Artiodactyla	Chordata
cap02_Lib006_004	40151	Monodon monoceros	species	12	12	42	Monodon	Monodontidae	Artiodactyla	Chordata
cap02_Lib006_004	40150	Monodon	genus	0	12	42	Monodon	Monodontidae	Artiodactyla	Chordata
cap02_Lib006_004	9718	Pusa hispida	species	13	13	45	Pusa	Phocidae	Carnivora	Chordata
cap02_Lib006_004	693430	Pusa	genus	4	17	30	Pusa	Phocidae	Carnivora	Chordata
cap02_Lib006_004	260168	Tetraplodon fuegianus	species	3	3	87	Tetraplodon	Splachnaceae	Splachnales	Streptophyta
cap02_Lib006_004	67440	Tetraplodon	genus	0	3	87	Tetraplodon	Splachnaceae	Splachnales	Streptophyta
cap02_Lib006_004	61531	Splachnaceae	family	0	3	87		Splachnaceae	Splachnales	Streptophyta
cap02_Lib006_004	64938	Splachnales	order	0	3	87			Splachnales	Streptophyta
cap02_Lib006_004	404297	Bryanae	superorder	0	3	87				Streptophyta
cap02_Lib006_004	114658	Bryidae	subclass	0	3	87				Streptophyta
cap02_Lib006_004	3214	Bryopsida	class	0	3	87				Streptophyta
cap02_Lib006_004	404260	Bryophytina	clade	0	3	87				Streptophyta
cap02_Lib006_004	3208	Bryophyta	clade	0	3	87				Streptophyta
cap02_Lib006_004	3193	Embryophyta	clade	1	15	82				Streptophyta
cap02_Lib006_004	131221	Streptophytina	subphylum	1	16	82				Streptophyta
cap02_Lib006_004	35493	Streptophyta	phylum	0	16	82				Streptophyta
cap02_Lib006_004	33090	Viridiplantae	kingdom	2	19	82				
cap02_Lib006_004	39089	Phoca groenlandica	species	5	5	79	Phoca	Phocidae	Carnivora	Chordata
cap02_Lib006_004	9717	Phoca	genus	0	5	79	Phoca	Phocidae	Carnivora	Chordata
cap02_Lib006_004	37621	Priapulus caudatus	species	5	5	58	Priapulus	Priapulidae	Priapulimorphida	Priapulida
cap02_Lib006_004	37847	Priapulus	genus	0	5	58	Priapulus	Priapulidae	Priapulimorphida	Priapulida
cap02_Lib006_004	37891	Priapulidae	family	0	5	58		Priapulidae	Priapulimorphida	Priapulida
cap02_Lib006_004	2082909	Priapulimorphida	order	0	5	58			Priapulimorphida	Priapulida
cap02_Lib006_004	2082883	Priapulimorpha	class	0	5	58				Priapulida
cap02_Lib006_004	33467	Priapulida	phylum	0	5	58				Priapulida
cap02_Lib006_004	1215728	Scalidophora	superphylum	0	5	58				
cap02_Lib006_004	1206794	Ecdysozoa	clade	0	6	58				
cap02_Lib006_004	33317	Protostomia	clade	1	7	58				
cap02_Lib006_004	405751	Pleurostomum flabellatum	species	2	2	123	Pleurostomum	Tulamoebidae		Heterolobosea
cap02_Lib006_004	405750	Pleurostomum	genus	0	2	123	Pleurostomum	Tulamoebidae		Heterolobosea
cap02_Lib006_004	1559746	Tulamoebidae	family	0	2	123		Tulamoebidae		Heterolobosea
cap02_Lib006_004	5752	Heterolobosea	phylum	0	2	123				Heterolobosea
cap02_Lib006_004	2611352	Discoba	clade	0	6	72				
cap02_Lib006_004	1437183	Mesangiospermae	clade	9	11	89				Streptophyta
cap02_Lib006_004	3398	Magnoliopsida	class	0	11	89				Streptophyta
cap02_Lib006_004	58024	Spermatophyta	clade	0	11	89				Streptophyta
cap02_Lib006_004	78536	Euphyllophyta	clade	0	11	89				Streptophyta
cap02_Lib006_004	58023	Tracheophyta	clade	0	11	89				Streptophyta
cap02_Lib006_004	36881	Cymbomonas tetramitiformis	species	1	1	31	Cymbomonas	Pyramimonadaceae	Pyramimonadales	Chlorophyta
cap02_Lib006_004	36880	Cymbomonas	genus	0	1	31	Cymbomonas	Pyramimonadaceae	Pyramimonadales	Chlorophyta
cap02_Lib006_004	2682468	Pyramimonadaceae	family	0	1	31		Pyramimonadaceae	Pyramimonadales	Chlorophyta
cap02_Lib006_004	38834	Pyramimonadales	order	0	1	31			Pyramimonadales	Chlorophyta
cap02_Lib006_004	2704063	Pyramimonadophyceae	class	0	1	31				Chlorophyta
cap02_Lib006_004	3041	Chlorophyta	phylum	0	1	31				Chlorophyta
cap02_Lib006_004	221724	Seculamonas ecuadoriensis	species	3	3	72	Seculamonas		Jakobida	
cap02_Lib006_004	221723	Seculamonas	genus	0	3	72	Seculamonas		Jakobida	
cap02_Lib006_004	2604207	Histionina	suborder	0	3	72			Jakobida	
cap02_Lib006_004	556282	Jakobida	order	0	4	72			Jakobida	
cap02_Lib006_004	400838	Pelagia noctiluca	species	1	1	54	Pelagia	Pelagiidae	Semaeostomeae	Cnidaria
cap02_Lib006_004	168766	Pelagia	genus	0	1	54	Pelagia	Pelagiidae	Semaeostomeae	Cnidaria
cap02_Lib006_004	6146	Pelagiidae	family	0	1	54		Pelagiidae	Semaeostomeae	Cnidaria
cap02_Lib006_004	6143	Semaeostomeae	order	0	1	54			Semaeostomeae	Cnidaria
cap02_Lib006_004	6142	Scyphozoa	class	2	3	69				Cnidaria
cap02_Lib006_004	6073	Cnidaria	phylum	0	3	69				Cnidaria
cap02_Lib006_004	123369	Euacanthomorphacea	clade	1	1	51				Chordata
cap02_Lib006_004	114069	Calanus hyperboreus	species	1	1	101	Calanus	Calanidae	Calanoida	Arthropoda
cap02_Lib006_004	6836	Calanus	genus	0	1	101	Calanus	Calanidae	Calanoida	Arthropoda
cap02_Lib006_004	6835	Calanidae	family	0	1	101		Calanidae	Calanoida	Arthropoda
cap02_Lib006_004	6833	Calanoida	order	0	1	101			Calanoida	Arthropoda
cap02_Lib006_004	116570	Gymnoplea	superorder	0	1	101				Arthropoda
cap02_Lib006_004	116569	Neocopepoda	infraclass	0	1	101				Arthropoda
cap02_Lib006_004	6830	Copepoda	subclass	0	1	101				Arthropoda
cap02_Lib006_004	72037	Hexanauplia	class	0	1	101				Arthropoda
cap02_Lib006_004	2172821	Multicrustacea	superclass	0	1	101				Arthropoda
cap02_Lib006_004	6657	Crustacea	subphylum	0	1	101				Arthropoda
cap02_Lib006_004	197562	Pancrustacea	clade	0	1	101				Arthropoda
cap02_Lib006_004	197563	Mandibulata	clade	0	1	101				Arthropoda
cap02_Lib006_004	6656	Arthropoda	phylum	0	1	101				Arthropoda
cap02_Lib006_004	88770	Panarthropoda	clade	0	1	101				
cap02_Lib006_004	9606	Homo sapiens	species	1	1	43	Homo	Hominidae	Primates	Chordata
cap02_Lib006_004	9605	Homo	genus	1	2	81	Homo	Hominidae	Primates	Chordata
cap02_Lib006_004	207598	Homininae	subfamily	0	2	81		Hominidae	Primates	Chordata
cap02_Lib006_004	9604	Hominidae	family	0	2	81		Hominidae	Primates	Chordata
cap02_Lib006_004	314295	Hominoidea	superfamily	0	2	81			Primates	Chordata
cap02_Lib006_004	9526	Catarrhini	parvorder	0	2	81			Primates	Chordata
cap02_Lib006_004	314293	Simiiformes	infraorder	0	2	81			Primates	Chordata
cap02_Lib006_004	376913	Haplorrhini	suborder	0	2	81			Primates	Chordata
cap02_Lib006_004	9443	Primates	order	0	2	81			Primates	Chordata
cap02_Lib006_004	314146	Euarchontoglires	superorder	0	2	81				Chordata
cap02_Lib006_004	505711	Andalucia godoyi	species	1	1	90	Andalucia	Andaluciidae	Jakobida	
cap02_Lib006_004	444704	Andalucia	genus	0	1	90	Andalucia	Andaluciidae	Jakobida	
cap02_Lib006_004	2683624	Andaluciidae	family	0	1	90		Andaluciidae	Jakobida	
cap02_Lib006_004	2602916	Andalucina	suborder	0	1	90			Jakobida	
cap02_Lib006_004	36646	Penicillium coprophilum	species	5	5	123	Penicillium	Aspergillaceae	Eurotiales	Ascomycota
cap02_Lib006_004	5073	Penicillium	genus	0	5	123	Penicillium	Aspergillaceae	Eurotiales	Ascomycota
cap02_Lib006_004	1131492	Aspergillaceae	family	0	5	123		Aspergillaceae	Eurotiales	Ascomycota
cap02_Lib006_004	5042	Eurotiales	order	0	5	123			Eurotiales	Ascomycota
cap02_Lib006_004	451871	Eurotiomycetidae	subclass	0	5	123				Ascomycota
cap02_Lib006_004	147545	Eurotiomycetes	class	0	5	123				Ascomycota
cap02_Lib006_004	716546	leotiomyceta	clade	0	5	123				Ascomycota
cap02_Lib006_004	147538	Pezizomycotina	subphylum	0	5	123				Ascomycota
cap02_Lib006_004	716545	saccharomyceta	clade	0	5	123				Ascomycota
cap02_Lib006_004	4890	Ascomycota	phylum	0	5	123				Ascomycota
cap02_Lib006_004	451864	Dikarya	subkingdom	0	5	123				
cap02_Lib006_004	4751	Fungi	kingdom	0	5	123				
cap02_Lib006_004	416830	Saccharina sculpera	species	1	1	82	Saccharina	Laminariaceae	Laminariales	
cap02_Lib006_004	309357	Saccharina	genus	0	1	82	Saccharina	Laminariaceae	Laminariales	
cap02_Lib006_004	33636	Laminariaceae	family	0	1	82		Laminariaceae	Laminariales	
cap02_Lib006_004	2886	Laminariales	order	0	1	82			Laminariales	
cap02_Lib006_004	2870	Phaeophyceae	class	0	1	82				
cap02_Lib006_004	569578	PX clade	clade	0	1	82				
cap02_Lib006_004	2696291	Ochrophyta	clade	0	3	37				
cap02_Lib006_004	33634	Stramenopiles	clade	0	3	37				
cap02_Lib006_004	2698737	Sar	clade	0	3	37				
cap02_Lib006_004	41953	Pseudo-nitzschia	genus	1	1	44	Pseudo-nitzschia	Bacillariaceae	Bacillariales	Bacillariophyta
cap02_Lib006_004	33852	Bacillariaceae	family	0	1	44		Bacillariaceae	Bacillariales	Bacillariophyta
cap02_Lib006_004	33851	Bacillariales	order	0	1	44			Bacillariales	Bacillariophyta
cap02_Lib006_004	33850	Bacillariophycidae	clade	0	2	37				Bacillariophyta
cap02_Lib006_004	33849	Bacillariophyceae	class	0	2	37				Bacillariophyta
cap02_Lib006_004	2836	Bacillariophyta	phylum	0	2	37				Bacillariophyta
cap02_Lib006_004	77229	Balionycteris maculata	species	1	1	33	Balionycteris	Pteropodidae	Chiroptera	Chordata
cap02_Lib006_004	77228	Balionycteris	genus	0	1	33	Balionycteris	Pteropodidae	Chiroptera	Chordata
cap02_Lib006_004	77225	Pteropodinae	subfamily	0	1	33		Pteropodidae	Chiroptera	Chordata
cap02_Lib006_004	9398	Pteropodidae	family	0	1	33		Pteropodidae	Chiroptera	Chordata
cap02_Lib006_004	30559	Megachiroptera	suborder	0	1	33			Chiroptera	Chordata
cap02_Lib006_004	9397	Chiroptera	order	0	1	33			Chiroptera	Chordata
cap02_Lib006_004	2045261	Rhodymeniophycidae	subclass	1	1	32				Rhodophyta
cap02_Lib006_004	2806	Florideophyceae	class	0	2	41				Rhodophyta
cap02_Lib006_004	2763	Rhodophyta	phylum	0	2	41				Rhodophyta
cap02_Lib006_004	2761	Cyanophora	genus	1	1	42	Cyanophora	Cyanophoraceae		
cap02_Lib006_004	33678	Cyanophoraceae	family	0	1	42		Cyanophoraceae		
cap02_Lib006_004	38254	Glaucocystophyceae	class	0	1	42				
cap02_Lib006_004	185002	Plantago ovata	species	1	1	72	Plantago	Plantaginaceae	Lamiales	Streptophyta
cap02_Lib006_004	26867	Plantago	genus	0	1	72	Plantago	Plantaginaceae	Lamiales	Streptophyta
cap02_Lib006_004	216794	Plantagineae	tribe	0	1	72		Plantaginaceae	Lamiales	Streptophyta
cap02_Lib006_004	156152	Plantaginaceae	family	0	1	72		Plantaginaceae	Lamiales	Streptophyta
cap02_Lib006_004	4143	Lamiales	order	0	1	72			Lamiales	Streptophyta
cap02_Lib006_004	91888	lamiids	clade	0	1	72				Streptophyta
cap02_Lib006_004	71274	asterids	clade	0	1	72				Streptophyta
cap02_Lib006_004	1437201	Pentapetalae	clade	0	2	67				Streptophyta
cap02_Lib006_004	91827	Gunneridae	clade	0	2	67				Streptophyta
cap02_Lib006_004	71240	eudicotyledons	clade	0	2	67				Streptophyta
cap02_Lib006_004	1577906	Berkeleya fennica	species	1	1	37	Berkeleya	Berkeleyaceae	Naviculales	Bacillariophyta
cap02_Lib006_004	1258749	Berkeleya	genus	0	1	37	Berkeleya	Berkeleyaceae	Naviculales	Bacillariophyta
cap02_Lib006_004	1003034	Berkeleyaceae	family	0	1	37		Berkeleyaceae	Naviculales	Bacillariophyta
cap02_Lib006_004	38748	Naviculales	order	0	1	37			Naviculales	Bacillariophyta
cap02_Lib006_004	3483	Cannabis sativa	species	1	1	67	Cannabis	Cannabaceae	Rosales	Streptophyta
cap02_Lib006_004	3482	Cannabis	genus	0	1	67	Cannabis	Cannabaceae	Rosales	Streptophyta
cap02_Lib006_004	3481	Cannabaceae	family	0	1	67		Cannabaceae	Rosales	Streptophyta
cap02_Lib006_004	3744	Rosales	order	0	1	67			Rosales	Streptophyta
cap02_Lib006_004	91835	fabids	clade	0	1	67				Streptophyta
cap02_Lib006_004	71275	rosids	clade	0	1	67				Streptophyta
cap02_Lib006_004	9765	Balaenopteridae	family	1	1	38		Balaenopteridae	Artiodactyla	Chordata
cap02_Lib006_004	2485825	Synarthrophyton chejuense	species	1	1	41	Synarthrophyton	Hapalidiaceae	Hapalidiales	Rhodophyta
cap02_Lib006_004	48971	Synarthrophyton	genus	0	1	41	Synarthrophyton	Hapalidiaceae	Hapalidiales	Rhodophyta
cap02_Lib006_004	48603	Melobesioideae	subfamily	0	1	41		Hapalidiaceae	Hapalidiales	Rhodophyta
cap02_Lib006_004	227970	Hapalidiaceae	family	0	1	41		Hapalidiaceae	Hapalidiales	Rhodophyta
cap02_Lib006_004	1705611	Hapalidiales	order	0	1	41			Hapalidiales	Rhodophyta
cap02_Lib006_004	1443949	Corallinophycidae	subclass	0	1	41				Rhodophyta
cap03_Lib006_012	9722	Odontoceti	parvorder	1	2	49			Artiodactyla	Chordata
cap03_Lib006_012	9721	Cetacea	infraorder	0	2	49			Artiodactyla	Chordata
cap03_Lib006_012	2653789	Whippomorpha	suborder	0	2	49			Artiodactyla	Chordata
cap03_Lib006_012	91561	Artiodactyla	order	0	2	49			Artiodactyla	Chordata
cap03_Lib006_012	314145	Laurasiatheria	superorder	1	11	32				Chordata
cap03_Lib006_012	1437010	Boreoeutheria	clade	0	11	32				Chordata
cap03_Lib006_012	9347	Eutheria	clade	0	11	32				Chordata
cap03_Lib006_012	32525	Theria	clade	0	11	32				Chordata
cap03_Lib006_012	40674	Mammalia	class	0	11	32				Chordata
cap03_Lib006_012	32524	Amniota	clade	0	11	32				Chordata
cap03_Lib006_012	32523	Tetrapoda	clade	0	11	32				Chordata
cap03_Lib006_012	1338369	Dipnotetrapodomorpha	clade	0	11	32				Chordata
cap03_Lib006_012	8287	Sarcopterygii	superclass	0	11	32				Chordata
cap03_Lib006_012	117571	Euteleostomi	clade	2	16	30				Chordata
cap03_Lib006_012	117570	Teleostomi	clade	0	16	30				Chordata
cap03_Lib006_012	7776	Gnathostomata	clade	0	16	30				Chordata
